# Time(a)    BL_length(m)   Sig_bl(m)         Up(mm)  Sig_u(mm)
2023.5027    163961.29942    0.00839         17.1154    0.0000
2023.5055    163961.30216    0.00995         20.1080    0.0000
2023.5082    163961.29903    0.00875         17.6944    0.0000
2023.5110    163961.29771    0.00838         16.9017    0.0000
2023.5137    163961.29998    0.00796         16.3198    0.0000
2023.5164    163961.29968    0.00838         16.9344    0.0000
2023.5192    163961.30010    0.00810         16.3242    0.0000
2023.5219    163961.30031    0.00795         16.1039    0.0000
2023.5247    163961.29909    0.00903         18.0300    0.0000
2023.5274    163961.30067    0.00822         16.6445    0.0000
2023.5301    163961.30092    0.00905         18.2786    0.0000
2023.5329    163961.30177    0.00886         18.3011    0.0000
2023.5356    163961.29976    0.00858         17.1445    0.0000
2023.5384    163961.30073    0.01023         19.7802    0.0000
2023.5411    163961.30196    0.00954         18.4201    0.0000
2023.5438    163961.30341    0.00925         18.5861    0.0000
2023.5466    163961.30020    0.00921         18.1896    0.0000
2023.5493    163961.30201    0.00903         17.8801    0.0000
2023.5521    163961.30252    0.00871         17.7645    0.0000
2023.5548    163961.29978    0.00934         18.7461    0.0000
2023.5575    163961.29678    0.00918         18.6015    0.0000
2023.5603    163961.29730    0.00964         18.4999    0.0000
2023.5630    163961.30230    0.00896         17.7727    0.0000
2023.5658    163961.29798    0.00878         17.7382    0.0000
2023.5685    163961.29846    0.00914         18.2736    0.0000
2023.5712    163961.30220    0.00988         20.3700    0.0000
2023.5740    163961.30006    0.00814         16.4512    0.0000
2023.5767    163961.30260    0.00910         18.2592    0.0000
2023.5795    163961.30058    0.00933         19.5469    0.0000
2023.5822    163961.29645    0.00942         18.8114    0.0000
2023.5849    163961.30090    0.01056         21.1831    0.0000
2023.5877    163961.29953    0.00951         19.1024    0.0000
2023.5904    163961.30133    0.00862         17.2291    0.0000
2023.5931    163961.30104    0.00848         16.9941    0.0000
2023.5959    163961.30395    0.00985         19.3107    0.0000
2023.5986    163961.29998    0.00939         18.4148    0.0000
2023.6014    163961.30148    0.00898         17.9885    0.0000
2023.6041    163961.30127    0.01007         20.4838    0.0000
2023.6068    163961.30114    0.00979         20.0424    0.0000
2023.6096    163961.30264    0.00976         19.2542    0.0000
2023.6123    163961.30032    0.00896         18.1604    0.0000
2023.6151    163961.30137    0.00978         19.3100    0.0000
2023.6178    163961.29955    0.01041         21.2147    0.0000
2023.6205    163961.30343    0.01267         25.1826    0.0000
2023.6233    163961.30065    0.00998         20.2965    0.0000
2023.6260    163961.30211    0.01026         20.0651    0.0000
2023.6288    163961.30094    0.01024         20.6194    0.0000
2023.6315    163961.29841    0.00948         19.0070    0.0000
2023.6342    163961.29852    0.00865         17.8544    0.0000
2023.6370    163961.30081    0.00993         19.5960    0.0000
2023.6397    163961.30461    0.00967         18.8715    0.0000
2023.6425    163961.29805    0.00964         19.1792    0.0000
2023.6452    163961.29955    0.00906         18.4816    0.0000
2023.6479    163961.29938    0.00914         18.6889    0.0000
2023.6507    163961.29419    0.00909         18.1973    0.0000
2023.6534    163961.29804    0.01062         20.3943    0.0000
2023.6562    163961.30199    0.00880         18.2029    0.0000
2023.6589    163961.29923    0.00800         16.2787    0.0000
2023.6616    163961.29695    0.00854         17.2276    0.0000
2023.6644    163961.30011    0.00884         17.4620    0.0000
2023.6671    163961.29911    0.00872         17.5122    0.0000
2023.6699    163961.30044    0.00885         17.5010    0.0000
2023.6726    163961.29906    0.00916         18.9710    0.0000
2023.6753    163961.29859    0.00871         17.6523    0.0000
2023.6781    163961.30247    0.00925         18.7849    0.0000
2023.6808    163961.29938    0.00929         18.6460    0.0000
2023.6836    163961.30023    0.00943         18.3790    0.0000
2023.6863    163961.30133    0.00852         17.4328    0.0000
2023.6890    163961.29830    0.01031         20.1823    0.0000
2023.6918    163961.29819    0.00904         18.1639    0.0000
2023.6945    163961.29762    0.00847         16.8325    0.0000
2023.6973    163961.29803    0.00862         17.6536    0.0000
2023.7000    163961.30201    0.00899         17.6866    0.0000
2023.7027    163961.29761    0.00806         16.4762    0.0000
2023.7055    163961.29948    0.00870         17.4099    0.0000
2023.7082    163961.29997    0.00917         18.6021    0.0000
2023.7110    163961.29766    0.00812         16.5523    0.0000
2023.7137    163961.30029    0.00844         17.0700    0.0000
2023.7164    163961.29911    0.00812         16.5953    0.0000
2023.7192    163961.30067    0.00840         16.8588    0.0000
2023.7219    163961.30155    0.00882         17.5711    0.0000
2023.7247    163961.29807    0.00801         16.3042    0.0000
2023.7274    163961.29753    0.00864         17.1654    0.0000
2023.7301    163961.29776    0.00833         16.5908    0.0000
2023.7329    163961.30149    0.00815         16.6263    0.0000
2023.7356    163961.29968    0.00866         17.6607    0.0000
2023.7384    163961.29673    0.00909         18.2962    0.0000
2023.7411    163961.30098    0.00847         17.3673    0.0000
2023.7438    163961.30309    0.00926         18.5928    0.0000
2023.7466    163961.30110    0.00925         18.0674    0.0000
2023.7493    163961.30071    0.00933         18.3038    0.0000
2023.7521    163961.30029    0.00869         17.2960    0.0000
2023.7548    163961.30393    0.00966         18.3106    0.0000
2023.7575    163961.29914    0.00880         17.2604    0.0000
2023.7603    163961.29882    0.00837         16.5658    0.0000
2023.7630    163961.29855    0.00949         18.8416    0.0000
2023.7658    163961.29897    0.00840         16.7187    0.0000
2023.7685    163961.30207    0.00859         17.3692    0.0000
2023.7712    163961.29627    0.00990         19.9604    0.0000
2023.7740    163961.29860    0.00900         18.0348    0.0000
2023.7767    163961.29978    0.00931         18.5291    0.0000
2023.7795    163961.30124    0.00760         15.6074    0.0000
2023.7822    163961.29783    0.00882         16.9414    0.0000
2023.7849    163961.29899    0.00897         17.7673    0.0000
2023.7877    163961.30156    0.00827         16.4888    0.0000
2023.7904    163961.30343    0.00913         17.3149    0.0000
2023.7931    163961.30185    0.00787         15.4319    0.0000
2023.7959    163961.30013    0.00863         16.9935    0.0000
2023.7986    163961.30133    0.00941         18.1682    0.0000
2023.8014    163961.29802    0.00817         16.3287    0.0000
2023.8041    163961.29547    0.00823         16.5346    0.0000
2023.8068    163961.30171    0.00799         15.9890    0.0000
2023.8096    163961.29853    0.00756         15.0458    0.0000
2023.8123    163961.29890    0.00772         15.2680    0.0000
2023.8151    163961.30019    0.00960         19.0585    0.0000
2023.8178    163961.29775    0.00859         17.2198    0.0000
2023.8205    163961.30264    0.00741         15.0063    0.0000
2023.8233    163961.30126    0.00854         17.0049    0.0000
2023.8260    163961.30075    0.00803         15.9980    0.0000
2023.8288    163961.29925    0.00831         16.3660    0.0000
2023.8315    163961.29977    0.00850         16.7978    0.0000
2023.8342    163961.29872    0.00755         15.4570    0.0000
2023.8370    163961.30046    0.00754         14.8881    0.0000
2023.8397    163961.29971    0.00837         16.6771    0.0000
2023.8425    163961.30382    0.00859         17.2300    0.0000
2023.8452    163961.30283    0.00867         17.0739    0.0000
2023.8479    163961.29651    0.00831         16.5872    0.0000
2023.8507    163961.30333    0.00767         15.4516    0.0000
2023.8534    163961.30272    0.00865         17.1755    0.0000
2023.8562    163961.30181    0.00830         16.8645    0.0000
2023.8589    163961.30154    0.00833         16.5375    0.0000
2023.8616    163961.30117    0.00852         16.7672    0.0000
2023.8644    163961.29936    0.00844         16.6497    0.0000
2023.8671    163961.29892    0.00868         16.7640    0.0000
2023.8699    163961.30421    0.00816         16.0647    0.0000
2023.8726    163961.29928    0.00800         16.2316    0.0000
2023.8753    163961.29918    0.00858         16.5880    0.0000
2023.8781    163961.30218    0.00712         14.2536    0.0000
2023.8808    163961.30106    0.00725         14.8084    0.0000
2023.8836    163961.30198    0.00704         13.9887    0.0000
2023.8863    163961.29933    0.00701         14.0038    0.0000
2023.8890    163961.30136    0.00779         15.6344    0.0000
2023.8918    163961.30079    0.00769         15.2306    0.0000
2023.8945    163961.30139    0.00780         15.2579    0.0000
2023.8973    163961.30081    0.00774         15.4765    0.0000
2023.9000    163961.29818    0.00770         14.9568    0.0000
2023.9027    163961.30146    0.00722         14.3672    0.0000
2023.9055    163961.30047    0.00765         14.7983    0.0000
2023.9082    163961.29971    0.00724         14.3073    0.0000
2023.9110    163961.29961    0.00823         15.9624    0.0000
2023.9137    163961.30079    0.00734         14.6950    0.0000
2023.9164    163961.30078    0.00793         15.6897    0.0000
2023.9192    163961.29804    0.00711         14.6115    0.0000
2023.9219    163961.30214    0.00889         17.0490    0.0000
2023.9247    163961.30371    0.00759         15.3288    0.0000
2023.9274    163961.30499    0.00767         15.3373    0.0000
2023.9301    163961.30209    0.00769         15.1594    0.0000
2023.9329    163961.29916    0.00796         15.6262    0.0000
2023.9356    163961.30341    0.00848         17.3051    0.0000
2023.9384    163961.30412    0.00779         15.7725    0.0000
2023.9411    163961.30109    0.00820         16.3580    0.0000
2023.9438    163961.30341    0.00716         14.4667    0.0000
2023.9466    163961.29137    0.00829         16.8553    0.0000
2023.9493    163961.29712    0.00936         19.1238    0.0000
2023.9521    163961.30211    0.00811         16.4777    0.0000
2023.9548    163961.30272    0.00732         14.7457    0.0000
2023.9575    163961.29875    0.00785         15.4016    0.0000
2023.9603    163961.30891    0.00764         15.2312    0.0000
2023.9630    163961.30498    0.00742         14.6949    0.0000
2023.9658    163961.30128    0.00755         14.6915    0.0000
2023.9685    163961.30081    0.00688         13.8058    0.0000
2023.9712    163961.30109    0.00779         15.1290    0.0000
2023.9740    163961.30058    0.00780         15.2525    0.0000
2023.9767    163961.30158    0.00751         14.7792    0.0000
2023.9795    163961.29993    0.00779         15.2507    0.0000
2023.9822    163961.30237    0.00673         13.4634    0.0000
2023.9849    163961.30115    0.00768         15.0539    0.0000
2023.9877    163961.30238    0.00721         14.4524    0.0000
2023.9904    163961.30132    0.00722         14.4583    0.0000
2023.9931    163961.30212    0.00760         14.8175    0.0000
2023.9959    163961.30221    0.00739         14.7581    0.0000
2023.9986    163961.30287    0.00726         14.5020    0.0000
2024.0014    163961.30679    0.00734         14.7843    0.0000
2024.0041    163961.30181    0.00752         14.9180    0.0000
2024.0068    163961.30650    0.00822         15.9190    0.0000
2024.0096    163961.30403    0.00744         14.8156    0.0000
2024.0123    163961.29953    0.00774         15.1936    0.0000
2024.0150    163961.30045    0.00720         14.4252    0.0000
2024.0178    163961.30142    0.00757         14.9250    0.0000
2024.0205    163961.30232    0.00722         14.5752    0.0000
2024.0232    163961.30250    0.00701         13.9057    0.0000
2024.0260    163961.30292    0.00718         14.2753    0.0000
2024.0287    163961.30237    0.00766         14.9424    0.0000
2024.0314    163961.30010    0.00803         15.6206    0.0000
2024.0342    163961.30135    0.00729         14.4238    0.0000
2024.0369    163961.30239    0.00706         14.2617    0.0000
2024.0396    163961.30870    0.00765         15.2389    0.0000
2024.0423    163961.30288    0.00868         16.9417    0.0000
2024.0451    163961.30145    0.00851         16.1460    0.0000
