# Time(a)    BL_length(m)   Sig_bl(m)         Up(mm)  Sig_u(mm)
2025.1877    247798.98491    0.00525         11.6924    0.0000
2025.1904    247798.98538    0.00506         11.3555    0.0000
2025.1931    247798.98478    0.00636         13.6318    0.0000
2025.1959    247798.98205    0.00482         11.2062    0.0000
2025.1986    247798.98267    0.00532         11.9323    0.0000
2025.2014    247798.98310    0.00545         11.9617    0.0000
2025.2041    247798.98451    0.00516         11.3526    0.0000
2025.2068    247798.98137    0.00539         11.5306    0.0000
2025.2096    247798.98206    0.00558         11.7762    0.0000
2025.2123    247798.98324    0.00517         11.0731    0.0000
2025.2151    247798.98171    0.00545         12.2525    0.0000
2025.2178    247798.98421    0.00524         11.3325    0.0000
2025.2205    247798.98408    0.00507         11.0690    0.0000
2025.2233    247798.98157    0.00608         12.7583    0.0000
2025.2260    247798.98242    0.00581         12.3540    0.0000
2025.2288    247798.98384    0.00476         10.7005    0.0000
2025.2315    247798.98267    0.00523         11.4222    0.0000
2025.2342    247798.98482    0.00493         10.9622    0.0000
2025.2370    247798.98464    0.00503         11.3521    0.0000
2025.2397    247798.98370    0.00597         13.2558    0.0000
2025.2425    247798.98220    0.00509         11.3933    0.0000
2025.2452    247798.98255    0.00472         10.6090    0.0000
2025.2479    247798.97945    0.00520         11.5438    0.0000
2025.2507    247798.98529    0.00553         12.0164    0.0000
2025.2534    247798.98369    0.00560         12.2425    0.0000
2025.2562    247798.98044    0.00592         13.2984    0.0000
2025.2589    247798.98324    0.00480         10.8334    0.0000
2025.2616    247798.98142    0.00526         11.5515    0.0000
2025.2644    247798.98457    0.00556         12.0175    0.0000
2025.2671    247798.98084    0.00577         12.9772    0.0000
2025.2699    247798.98284    0.00633         13.6848    0.0000
2025.2726    247798.98049    0.00588         12.7631    0.0000
2025.2753    247798.98378    0.00556         12.6320    0.0000
2025.2781    247798.98123    0.00531         11.7369    0.0000
2025.2808    247798.98179    0.00546         12.0149    0.0000
2025.2836    247798.97987    0.00546         12.0187    0.0000
2025.2863    247798.98266    0.00533         12.0366    0.0000
2025.2890    247798.98046    0.00551         12.6164    0.0000
2025.2918    247798.98137    0.00565         13.0755    0.0000
2025.2945    247798.98053    0.00651         15.2365    0.0000
2025.2973    247798.98206    0.00554         12.7487    0.0000
2025.3000    247798.98181    0.00547         12.7263    0.0000
2025.3027    247798.98341    0.00577         13.2900    0.0000
2025.3055    247798.98406    0.00539         12.4803    0.0000
2025.3082    247798.98232    0.00539         12.2054    0.0000
2025.3110    247798.98268    0.00546         12.4822    0.0000
2025.3137    247798.98105    0.00512         11.5869    0.0000
2025.3164    247798.98147    0.00562         12.6719    0.0000
2025.3192    247798.98084    0.00530         12.1655    0.0000
2025.3219    247798.97974    0.00590         12.5314    0.0000
2025.3247    247798.98277    0.00555         12.4674    0.0000
2025.3274    247798.98241    0.00580         12.9059    0.0000
2025.3301    247798.98125    0.00536         12.2079    0.0000
2025.3329    247798.98214    0.00642         14.2184    0.0000
2025.3356    247798.98336    0.00478         11.4089    0.0000
2025.3384    247798.97885    0.00535         12.6262    0.0000
2025.3411    247798.98225    0.00587         13.2114    0.0000
2025.3438    247798.98137    0.00594         13.0170    0.0000
2025.3466    247798.98227    0.00574         12.8858    0.0000
2025.3493    247798.98353    0.00621         14.4074    0.0000
2025.3521    247798.98370    0.00638         14.5125    0.0000
2025.3548    247798.98231    0.00492         11.3573    0.0000
2025.3575    247798.98177    0.00498         11.0721    0.0000
2025.3603    247798.98267    0.00539         11.9339    0.0000
2025.3630    247798.97830    0.00540         12.5081    0.0000
2025.3658    247798.98026    0.00565         12.6396    0.0000
2025.3685    247798.98068    0.00512         11.8479    0.0000
2025.3712    247798.98015    0.00522         12.1340    0.0000
2025.3740    247798.98226    0.00490         11.2759    0.0000
2025.3767    247798.98361    0.00503         11.6991    0.0000
2025.3795    247798.98134    0.00543         12.8013    0.0000
2025.3822    247798.97729    0.00591         13.8716    0.0000
2025.3849    247798.98438    0.00598         13.7483    0.0000
2025.3877    247798.97970    0.00602         14.7394    0.0000
2025.3904    247798.98357    0.00510         11.7090    0.0000
2025.3931    247798.98045    0.00548         12.5127    0.0000
2025.3959    247798.98018    0.00547         12.5350    0.0000
2025.3986    247798.98117    0.00559         12.7140    0.0000
2025.4014    247798.98204    0.00523         11.9945    0.0000
2025.4041    247798.98283    0.00541         12.3095    0.0000
2025.4068    247798.97972    0.00628         13.7001    0.0000
2025.4096    247798.98229    0.00567         12.9380    0.0000
2025.4123    247798.98061    0.00523         12.1613    0.0000
2025.4151    247798.98335    0.00624         13.8746    0.0000
2025.4178    247798.97729    0.00560         12.8830    0.0000
2025.4205    247798.98230    0.00548         12.7025    0.0000
2025.4233    247798.98111    0.00560         12.9665    0.0000
2025.4260    247798.98576    0.00570         13.1061    0.0000
2025.4288    247798.97970    0.00572         13.4041    0.0000
2025.4315    247798.98203    0.00512         12.1909    0.0000
2025.4342    247798.97895    0.00573         13.1274    0.0000
2025.4370    247798.97859    0.00528         12.2745    0.0000
2025.4397    247798.98146    0.00557         13.0070    0.0000
2025.4425    247798.98115    0.00549         12.7960    0.0000
2025.4452    247798.98107    0.00603         13.8947    0.0000
2025.4479    247798.98222    0.00538         12.7376    0.0000
2025.4507    247798.98159    0.00563         13.5055    0.0000
2025.4534    247798.97986    0.00530         12.6893    0.0000
2025.4562    247798.98230    0.00550         13.0140    0.0000
2025.4589    247798.97964    0.00545         12.9801    0.0000
2025.4616    247798.98218    0.00557         13.1475    0.0000
2025.4644    247798.98094    0.00580         13.5307    0.0000
2025.4671    247798.97929    0.00585         13.1048    0.0000
2025.4699    247798.98325    0.00599         13.7494    0.0000
2025.4726    247798.98312    0.00552         13.1880    0.0000
2025.4753    247798.98188    0.00553         13.0923    0.0000
2025.4781    247798.98139    0.00512         11.9427    0.0000
2025.4808    247798.97983    0.00572         13.4106    0.0000
2025.4836    247798.97966    0.00636         14.3106    0.0000
2025.4863    247798.98102    0.00707         15.8552    0.0000
2025.4890    247798.98410    0.00679         16.1077    0.0000
2025.4918    247798.98078    0.00627         14.3520    0.0000
2025.4945    247798.98098    0.00661         14.6806    0.0000
2025.4973    247798.98291    0.00577         13.5161    0.0000
2025.5000    247798.98076    0.00593         13.8320    0.0000
2025.5027    247798.97930    0.00641         14.8720    0.0000
2025.5055    247798.97933    0.00598         13.8620    0.0000
2025.5082    247798.98217    0.00602         13.1746    0.0000
2025.5110    247798.98213    0.00613         13.5970    0.0000
2025.5137    247798.98029    0.00659         14.9021    0.0000
2025.5164    247798.98269    0.00556         13.0322    0.0000
2025.5192    247798.98095    0.00602         14.1583    0.0000
2025.5219    247798.98269    0.00725         17.9735    0.0000
2025.5247    247798.98707    0.00677         16.0135    0.0000
2025.5274    247798.97998    0.00625         14.9265    0.0000
2025.5301    247798.97732    0.00634         15.4206    0.0000
2025.5329    247798.98322    0.00619         14.8195    0.0000
2025.5356    247798.98063    0.00715         16.8786    0.0000
2025.5384    247798.98185    0.00745         17.4457    0.0000
2025.5411    247798.97919    0.00795         18.6171    0.0000
2025.5438    247798.98108    0.00721         16.8329    0.0000
2025.5466    247798.98243    0.00708         15.9223    0.0000
2025.5493    247798.98375    0.00619         15.0020    0.0000
2025.5521    247798.98269    0.00680         16.0120    0.0000
2025.5548    247798.98171    0.00663         14.9106    0.0000
2025.5575    247798.97806    0.00681         15.6715    0.0000
2025.5603    247798.98540    0.00665         16.1197    0.0000
2025.5630    247798.98004    0.00721         17.0163    0.0000
2025.5658    247798.98238    0.00936         19.3860    0.0000
2025.5685    247798.98083    0.00662         15.2842    0.0000
2025.5712    247798.98113    0.00697         16.3606    0.0000
2025.5740    247798.98174    0.00621         14.8077    0.0000
2025.5767    247798.97724    0.00667         15.0541    0.0000
2025.5795    247798.97957    0.00782         18.7433    0.0000
2025.5849    247798.98080    0.00693         15.3584    0.0000
2025.5877    247798.97977    0.00577         13.4286    0.0000
2025.5904    247798.98119    0.00593         13.6742    0.0000
2025.5931    247798.98170    0.00687         16.4804    0.0000
2025.5959    247798.98097    0.00662         15.9483    0.0000
2025.5986    247798.98163    0.00601         13.8363    0.0000
2025.6014    247798.98230    0.00623         14.5196    0.0000
2025.6041    247798.98395    0.00616         14.5640    0.0000
2025.6068    247798.98045    0.00530         12.5780    0.0000
2025.6096    247798.97835    0.00549         12.7817    0.0000
2025.6123    247798.97970    0.00978         19.6470    0.0000
2025.6151    247798.98391    0.00620         14.1655    0.0000
2025.6178    247798.97919    0.00599         13.9707    0.0000
2025.6205    247798.98113    0.00620         14.9169    0.0000
2025.6260    247798.97947    0.00666         15.5269    0.0000
2025.6288    247798.98203    0.00630         15.0809    0.0000
2025.6315    247798.98129    0.00627         14.8112    0.0000
2025.6342    247798.97909    0.00660         15.8449    0.0000
2025.6370    247798.98044    0.00683         15.5899    0.0000
2025.6397    247798.97859    0.00638         14.9819    0.0000
2025.6425    247798.97813    0.00529         12.6141    0.0000
2025.6452    247798.98207    0.00615         14.6466    0.0000
2025.6479    247798.98274    0.00603         14.0900    0.0000
2025.6507    247798.98411    0.00729         17.5126    0.0000
2025.6534    247798.98132    0.00748         18.3836    0.0000
2025.6562    247798.97774    0.00608         14.1788    0.0000
2025.6589    247798.97888    0.00580         12.6570    0.0000
2025.6616    247798.98165    0.00494         11.6106    0.0000
2025.6644    247798.97952    0.00515         12.0938    0.0000
2025.6671    247798.98097    0.00571         13.0710    0.0000
2025.6699    247798.98171    0.00552         13.0304    0.0000
2025.6726    247798.98044    0.00558         12.5795    0.0000
2025.6753    247798.97930    0.00565         13.1529    0.0000
2025.6781    247798.98371    0.00633         14.0599    0.0000
2025.6808    247798.97887    0.00679         15.1670    0.0000
2025.6836    247798.97922    0.00621         14.1456    0.0000
2025.6863    247798.97889    0.00610         13.9155    0.0000
2025.6890    247798.98012    0.00627         14.1904    0.0000
2025.6918    247798.97940    0.00706         14.8205    0.0000
2025.6945    247798.97608    0.00702         14.6995    0.0000
2025.6973    247798.98032    0.00687         14.6711    0.0000
2025.7000    247798.97941    0.00968         17.4065    0.0000
2025.7027    247798.98190    0.00650         14.3341    0.0000
2025.7055    247798.97819    0.00735         17.5152    0.0000
2025.7082    247798.97962    0.00556         13.1456    0.0000
2025.7110    247798.97784    0.00542         12.7245    0.0000
2025.7137    247798.98034    0.00578         13.2490    0.0000
2025.7164    247798.98063    0.00587         13.6259    0.0000
2025.7192    247798.97739    0.00600         13.6174    0.0000
2025.7219    247798.97792    0.00582         13.7199    0.0000
2025.7247    247798.97779    0.00586         13.4106    0.0000
2025.7274    247798.98022    0.00609         13.7610    0.0000
2025.7301    247798.97792    0.00535         12.6733    0.0000
2025.7329    247798.97521    0.00676         15.0198    0.0000
2025.7356    247798.97976    0.00590         13.2546    0.0000
